#1
double PVProduction( 35041, 2 ) # Time [s]; PVout [kW]
17889300;0
17890200;0
17891100;0
17892000;0
17892900;0
17893800;0
17894700;0
17895600;0
17896500;0
17897400;0
17898300;0
17899200;0
17900100;0
17901000;0
17901900;0
17902800;0
17903700;0.158
17904600;0.075
17905500;0.33
17906400;0.608
17907300;1.23
17908200;1.718
17909100;1.365
17910000;1.628
17910900;2.873
17911800;2.858
17912700;2.843
17913600;5.58
17914500;8.565
17915400;8.903
17916300;7.448
17917200;9.518
17918100;10.088
17919000;11.258
17919900;12.968
17920800;16.328
17921700;19.515
17922600;21.023
17923500;23.123
17924400;26.993
17925300;25.298
17926200;20.145
17927100;28.425
17928000;32.453
17928900;30.698
17929800;30.855
17930700;22.463
17931600;27.983
17932500;31.17
17933400;31.65
17934300;31.613
17935200;30.278
17936100;30.218
17937000;29.055
17937900;27.713
17938800;26.835
17939700;22.118
17940600;23.333
17941500;23.138
17942400;16.575
17943300;18.998
17944200;16.05
17945100;15.435
17946000;6.81
17946900;3.84
17947800;3.368
17948700;3.413
17949600;3.023
17950500;3.675
17951400;2.183
17952300;1.41
17953200;0.72
17954100;0.398
17955000;0.128
17955900;0
17956800;0
17957700;0
17958600;0
17959500;0
17960400;0
17961300;0
17962200;0
17963100;0
17964000;0
17964900;0
17965800;0
17966700;0
17967600;0
17968500;0
17969400;0
17970300;0
17971200;0
17972100;0
17973000;0
17973900;0
17974800;0
17975700;0
17976600;0
17977500;0
17978400;0
17979300;0
17980200;0
17981100;0
17982000;0
17982900;0
17983800;0
17984700;0
17985600;0
17986500;0
17987400;0
17988300;0
17989200;0.285
17990100;0.683
17991000;1.41
17991900;1.635
17992800;1.995
17993700;3.24
17994600;3.51
17995500;3.173
17996400;7.095
17997300;9.18
17998200;9.923
17999100;11.903
18000000;12.953
18000900;13.568
18001800;16.515
18002700;11.378
18003600;13.395
18004500;9.225
18005400;10.38
18006300;12.66
18007200;10.688
18008100;12.218
18009000;13.478
18009900;12.63
18010800;10.718
18011700;11.918
18012600;12.165
18013500;15.72
18014400;18.75
18015300;23.738
18016200;26.85
18017100;20.933
18018000;26.19
18018900;20.13
18019800;19.133
18020700;19.215
18021600;18.323
18022500;11.985
18023400;11.46
18024300;10.943
18025200;10.928
18026100;10.238
18027000;9.143
18027900;9.488
18028800;7.68
18029700;4.74
18030600;2.618
18031500;2.205
18032400;1.83
18033300;2.07
18034200;1.515
18035100;1.485
18036000;1.238
18036900;0.713
18037800;0.413
18038700;0.48
18039600;0.66
18040500;0.135
18041400;0
18042300;0
18043200;0
18044100;0
18045000;0
18045900;0
18046800;0
18047700;0
18048600;0
18049500;0
18050400;0
18051300;0
18052200;0
18053100;0
18054000;0
18054900;0
18055800;0
18056700;0
18057600;0
18058500;0
18059400;0
18060300;0
18061200;0
18062100;0
18063000;0
18063900;0
18064800;0
18065700;0
18066600;0
18067500;0
18068400;0
18069300;0
18070200;0
18071100;0
18072000;0
18072900;0
18073800;0
18074700;0
18075600;0
18076500;0
18077400;0.03
18078300;0.158
18079200;0.503
18080100;1.238
18081000;1.845
18081900;2.303
18082800;3.045
18083700;4.11
18084600;3.585
18085500;5.198
18086400;11.528
18087300;6.983
18088200;8.183
18089100;12.375
18090000;15.818
18090900;18.645
18091800;18.99
18092700;18.825
18093600;18.083
18094500;18.578
18095400;17.888
18096300;16.823
18097200;23.475
18098100;25.74
18099000;21.968
18099900;23.768
18100800;30.053
18101700;24.263
18102600;18.698
18103500;28.395
18104400;30.368
18105300;17.01
18106200;19.935
18107100;10.133
18108000;1.763
18108900;5.828
18109800;5.138
18110700;8.985
18111600;12.473
18112500;16.215
18113400;17.94
18114300;14.37
18115200;6.57
18116100;4.223
18117000;4.005
18117900;4.823
18118800;2.1
18119700;2.55
18120600;2.865
18121500;2.798
18122400;2.79
18123300;2.925
18124200;2.16
18125100;0.9
18126000;0.465
18126900;0.105
18127800;0.03
18128700;0
18129600;0
18130500;0
18131400;0
18132300;0
18133200;0
18134100;0
18135000;0
18135900;0
18136800;0
18137700;0
18138600;0
18139500;0
18140400;0
18141300;0
18142200;0
18143100;0
18144000;0
18144900;0
18145800;0
18146700;0
18147600;0
18148500;0
18149400;0
18150300;0
18151200;0
18152100;0
18153000;0
18153900;0
18154800;0
18155700;0
18156600;0
18157500;0
18158400;0
18159300;0
18160200;0
18161100;0
18162000;0.075
18162900;0.21
18163800;0.54
18164700;1.298
18165600;2.445
18166500;2.76
18167400;3.173
18168300;4.26
18169200;4.478
18170100;5.648
18171000;7.95
18171900;8.61
18172800;7.23
18173700;8.685
18174600;10.23
18175500;10.238
18176400;12.69
18177300;15.803
18178200;15.728
18179100;17.768
18180000;21.398
18180900;20.55
18181800;20.94
18182700;19.118
18183600;16.448
18184500;18.18
18185400;20.19
18186300;20.348
18187200;16.988
18188100;16.358
18189000;15.518
18189900;15.338
18190800;13.02
18191700;10.928
18192600;9.21
18193500;11.093
18194400;12.368
18195300;11.168
18196200;9.248
18197100;7.365
18198000;6.863
18198900;7.545
18199800;6.735
18200700;6.728
18201600;5.363
18202500;3.413
18203400;3.398
18204300;3.038
18205200;2.34
18206100;1.028
18207000;0.938
18207900;0.645
18208800;0.54
18209700;0.413
18210600;0.21
18211500;0.135
18212400;0.03
18213300;0
18214200;0
18215100;0
18216000;0
18216900;0
18217800;0
18218700;0
18219600;0
18220500;0
18221400;0
18222300;0
18223200;0
18224100;0
18225000;0
18225900;0
18226800;0
18227700;0
18228600;0
18229500;0
18230400;0
18231300;0
18232200;0
18233100;0
18234000;0
18234900;0
18235800;0
18236700;0
18237600;0
18238500;0
18239400;0
18240300;0
18241200;0
18242100;0
18243000;0
18243900;0
18244800;0
18245700;0
18246600;0
18247500;0
18248400;0.27
18249300;0.623
18250200;0.968
18251100;1.305
18252000;1.703
18252900;2.378
18253800;3.33
18254700;4.523
18255600;5.88
18256500;7.343
18257400;8.978
18258300;10.718
18259200;12.428
18260100;14.093
18261000;15.675
18261900;17.168
18262800;18.683
18263700;20.16
18264600;21.383
18265500;22.65
18266400;23.798
18267300;24.855
18268200;26.04
18269100;26.783
18270000;27.42
18270900;28.313
18271800;28.86
18272700;29.205
18273600;29.625
18274500;29.76
18275400;29.933
18276300;29.903
18277200;29.82
18278100;29.648
18279000;29.1
18279900;29.333
18280800;28.74
18281700;28.695
18282600;28.005
18283500;27.24
18284400;26.603
18285300;25.973
18286200;25.118
18287100;23.933
18288000;23.13
18288900;20.393
18289800;12.51
18290700;9.548
18291600;8.243
18292500;13.688
18293400;9.42
18294300;6.263
18295200;5.49
18296100;3.705
18297000;3.173
18297900;1.883
18298800;1.148
18299700;0.623
18300600;0.113
18301500;0
18302400;0
18303300;0
18304200;0
18305100;0
18306000;0
18306900;0
18307800;0
18308700;0
18309600;0
18310500;0
18311400;0
18312300;0
18313200;0
18314100;0
18315000;0
18315900;0
18316800;0
18317700;0
18318600;0
18319500;0
18320400;0
18321300;0
18322200;0
18323100;0
18324000;0
18324900;0
18325800;0
18326700;0
18327600;0
18328500;0
18329400;0
18330300;0
18331200;0
18332100;0
18333000;0
18333900;0
18334800;0.12
18335700;0.525
18336600;0.855
18337500;1.148
18338400;1.748
18339300;3.368
18340200;4.163
18341100;4.613
18342000;6.045
18342900;6.915
18343800;8.835
18344700;6.99
18345600;12.353
18346500;9.36
18347400;6.615
18348300;5.52
18349200;5.768
18350100;4.695
18351000;3.428
18351900;3.78
18352800;4.275
18353700;5.183
18354600;5.97
18355500;6.015
18356400;8.235
18357300;9.068
18358200;8.1
18359100;8.453
18360000;14.108
18360900;13.793
18361800;9.188
18362700;5.145
18363600;8.258
18364500;11.04
18365400;9.533
18366300;10.5
18367200;9.555
18368100;9.803
18369000;11.415
18369900;8.078
18370800;4.673
18371700;2.79
18372600;2.445
18373500;6.128
18374400;7.268
18375300;4.868
18376200;5.138
18377100;6.57
18378000;7.253
18378900;4.283
18379800;3.18
18380700;2.19
18381600;1.658
18382500;1.305
18383400;0.915
18384300;0.683
18385200;0.465
18386100;0.105
18387000;0
18387900;0
18388800;0
18389700;0
18390600;0
18391500;0
18392400;0
18393300;0
18394200;0
18395100;0
18396000;0
18396900;0
18397800;0
18398700;0
18399600;0
18400500;0
18401400;0
18402300;0
18403200;0
18404100;0
18405000;0
18405900;0
18406800;0
18407700;0
18408600;0
18409500;0
18410400;0
18411300;0
18412200;0
18413100;0
18414000;0
18414900;0
18415800;0
18416700;0
18417600;0
18418500;0
18419400;0
18420300;0
18421200;0
18422100;0
18423000;0.105
18423900;0.248
18424800;0.84
18425700;1.208
18426600;1.673
18427500;1.365
18428400;1.065
18429300;1.628
18430200;2.145
18431100;3.045
18432000;4.215
18432900;4.163
18433800;3.765
18434700;3.195
18435600;3.653
18436500;5.588
18437400;7.575
18438300;8.348
18439200;7.673
18440100;8.828
18441000;12.765
18441900;14.235
18442800;11.288
18443700;10.5
18444600;10.493
18445500;14.048
18446400;18.78
18447300;18.81
18448200;17.918
18449100;16.68
18450000;20.783
18450900;21.75
18451800;20.535
18452700;16.995
18453600;16.748
18454500;15.51
18455400;13.125
18456300;9.398
18457200;9.218
18458100;7.395
18459000;8.565
18459900;13.02
18460800;10.898
18461700;12.248
18462600;17.91
18463500;17.7
18464400;15.983
18465300;14.513
18466200;10.515
18467100;7.575
18468000;10.703
18468900;8.168
18469800;3.375
18470700;1.305
18471600;0.908
18472500;0.533
18473400;0.12
18474300;0
18475200;0
18476100;0
18477000;0
18477900;0
18478800;0
18479700;0
18480600;0
18481500;0
18482400;0
18483300;0
18484200;0
18485100;0
18486000;0
18486900;0
18487800;0
18488700;0
18489600;0
18490500;0
18491400;0
18492300;0
18493200;0
18494100;0
18495000;0
18495900;0
18496800;0
18497700;0
18498600;0
18499500;0
18500400;0
18501300;0
18502200;0
18503100;0
18504000;0
18504900;0
18505800;0
18506700;0
18507600;0.12
18508500;0.42
18509400;0.585
18510300;0.998
18511200;2.003
18512100;2.7
18513000;3.413
18513900;4.343
18514800;5.055
18515700;6.75
18516600;8.378
18517500;9.908
18518400;11.715
18519300;13.268
18520200;14.738
18521100;16.238
18522000;17.715
18522900;19.2
18523800;20.415
18524700;21.533
18525600;22.598
18526500;23.618
18527400;24.473
18528300;25.283
18529200;25.808
18530100;26.445
18531000;26.828
18531900;27.158
18532800;28.088
18533700;28.223
18534600;28.185
18535500;28.365
18536400;28.388
18537300;28.35
18538200;28.223
18539100;27.99
18540000;27.675
18540900;27.248
18541800;26.663
18542700;25.808
18543600;25.178
18544500;24.27
18545400;23.355
18546300;22.253
18547200;21.038
18548100;19.703
18549000;18.27
18549900;16.875
18550800;15.225
18551700;13.703
18552600;11.933
18553500;10.043
18554400;7.958
18555300;6.263
18556200;2.258
18557100;0.69
18558000;0.525
18558900;0.293
18559800;0.06
18560700;0
18561600;0
18562500;0
18563400;0
18564300;0
18565200;0
18566100;0
18567000;0
18567900;0
18568800;0
18569700;0
18570600;0
18571500;0
18572400;0
18573300;0
18574200;0
18575100;0
18576000;0
18576900;0
18577800;0
18578700;0
18579600;0
18580500;0
18581400;0
18582300;0
18583200;0
18584100;0
18585000;0
18585900;0
18586800;0
18587700;0
18588600;0
18589500;0
18590400;0
18591300;0
18592200;0
18593100;0
18594000;0.158
18594900;0.42
18595800;0.698
18596700;0.923
18597600;1.253
18598500;1.875
18599400;2.783
18600300;3.93
18601200;5.333
18602100;6.72
18603000;8.1
18603900;10.05
18604800;11.648
18605700;13.005
18606600;14.52
18607500;15.938
18608400;17.513
18609300;18.87
18610200;20.033
18611100;21.72
18612000;23.085
18612900;21.713
18613800;25.635
18614700;21.075
18615600;21.803
18616500;27.9
18617400;21.563
18618300;21.083
18619200;27.053
18620100;27.413
18621000;24.533
18621900;27.39
18622800;27.563
18623700;27.405
18624600;27.36
18625500;27.173
18626400;26.858
18627300;26.753
18628200;26.078
18629100;24.69
18630000;24.195
18630900;22.838
18631800;22.38
18632700;20.453
18633600;19.5
18634500;10.68
18635400;4.913
18636300;3.398
18637200;2.753
18638100;1.815
18639000;1.448
18639900;0.975
18640800;0.593
18641700;0.15
18642600;0
18643500;0
18644400;0
18645300;0
18646200;0
18647100;0
18648000;0
18648900;0
18649800;0
18650700;0
18651600;0
18652500;0
18653400;0
18654300;0
18655200;0
18656100;0
18657000;0
18657900;0
18658800;0
18659700;0
18660600;0
18661500;0
18662400;0
18663300;0
18664200;0
18665100;0
18666000;0
18666900;0
18667800;0
18668700;0
18669600;0
18670500;0
18671400;0
18672300;0
18673200;0
18674100;0
18675000;0
18675900;0
18676800;0
18677700;0
18678600;0
18679500;0
18680400;0.06
18681300;0.338
18682200;0.713
18683100;1.223
18684000;1.785
18684900;1.47
18685800;1.523
18686700;1.92
18687600;5.063
18688500;6.533
18689400;8.153
18690300;10.185
18691200;11.828
18692100;13.298
18693000;14.993
18693900;16.523
18694800;18.113
18695700;19.163
18696600;20.393
18697500;21.638
18698400;22.62
18699300;23.505
18700200;24.383
18701100;25.14
18702000;25.74
18702900;26.183
18703800;26.715
18704700;26.94
18705600;27.615
18706500;27.908
18707400;27.93
18708300;27.84
18709200;27.773
18710100;27.548
18711000;27.405
18711900;27.158
18712800;26.805
18713700;26.25
18714600;25.635
18715500;24.803
18716400;24.113
18717300;23.078
18718200;22.035
18719100;21.053
18720000;19.86
18720900;18.593
18721800;17.333
18722700;15.915
18723600;14.378
18724500;12.84
18725400;11.145
18726300;9.398
18727200;7.59
18728100;5.73
18729000;1.965
18729900;0.653
18730800;0.458
18731700;0.233
18732600;0.015
18733500;0
18734400;0
18735300;0
18736200;0
18737100;0
18738000;0
18738900;0
18739800;0
18740700;0
18741600;0
18742500;0
18743400;0
18744300;0
18745200;0
18746100;0
18747000;0
18747900;0
18748800;0
18749700;0
18750600;0
18751500;0
18752400;0
18753300;0
18754200;0
18755100;0
18756000;0
18756900;0
18757800;0
18758700;0
18759600;0
18760500;0
18761400;0
18762300;0
18763200;0
18764100;0
18765000;0
18765900;0
18766800;0.09
18767700;0.398
18768600;0.69
18769500;0.93
18770400;1.275
18771300;1.8
18772200;2.558
18773100;3.503
18774000;4.65
18774900;6
18775800;7.523
18776700;9.105
18777600;10.703
18778500;12.233
18779400;13.755
18780300;15.188
18781200;16.613
18782100;18.098
18783000;19.463
18783900;20.895
18784800;21.668
18785700;22.425
18786600;22.395
18787500;24.983
18788400;23.858
18789300;24.63
18790200;25.755
18791100;26.093
18792000;26.573
18792900;26.933
18793800;26.318
18794700;27.098
18795600;27.435
18796500;27.15
18797400;26.918
18798300;26.723
18799200;26.085
18800100;25.62
18801000;25.065
18801900;24.03
18802800;23.82
18803700;23.138
18804600;21.788
18805500;21.075
18806400;19.92
18807300;18.345
18808200;17.063
18809100;15.375
18810000;13.515
18810900;11.738
18811800;9.06
18812700;8.145
18813600;6.563
18814500;4.95
18815400;2.273
18816300;1.29
18817200;0.578
18818100;0.203
18819000;0
18819900;0
18820800;0
18821700;0
18822600;0
18823500;0
18824400;0
18825300;0
18826200;0
18827100;0
18828000;0
18828900;0
18829800;0
18830700;0
18831600;0
18832500;0
18833400;0
18834300;0
18835200;0
18836100;0
18837000;0
18837900;0
18838800;0
18839700;0
18840600;0
18841500;0
18842400;0
18843300;0
18844200;0
18845100;0
18846000;0
18846900;0
18847800;0
18848700;0
18849600;0
18850500;0
18851400;0
18852300;0
18853200;0.09
18854100;0.383
18855000;0.705
18855900;1.013
18856800;1.35
18857700;1.883
18858600;2.603
18859500;3.54
18860400;4.68
18861300;6.008
18862200;7.425
18863100;9.03
18864000;10.643
18864900;12.098
18865800;13.508
18866700;14.933
18867600;16.298
18868500;17.625
18869400;18.758
18870300;19.823
18871200;20.82
18872100;21.638
18873000;22.605
18873900;23.67
18874800;24.675
18875700;26.378
18876600;24.75
18877500;25.68
18878400;25.598
18879300;21.105
18880200;24.795
18881100;30.465
18882000;25.748
18882900;26.385
18883800;21.608
18884700;21.443
18885600;18.233
18886500;24.48
18887400;24.743
18888300;15.698
18889200;14.88
18890100;24.675
18891000;21.323
18891900;5.61
18892800;6.84
18893700;10.155
18894600;7.095
18895500;5.535
18896400;4.005
18897300;2.775
18898200;1.133
18899100;0.983
18900000;0.638
18900900;0.308
18901800;0.24
18902700;0.27
18903600;0.51
18904500;0.255
18905400;0.03
18906300;0
18907200;0
18908100;0
18909000;0
18909900;0
18910800;0
18911700;0
18912600;0
18913500;0
18914400;0
18915300;0
18916200;0
18917100;0
18918000;0
18918900;0
18919800;0
18920700;0
18921600;0
18922500;0
18923400;0
18924300;0
18925200;0
18926100;0
18927000;0
18927900;0
18928800;0
18929700;0
18930600;0
18931500;0
18932400;0
18933300;0
18934200;0
18935100;0
18936000;0
18936900;0
18937800;0
18938700;0
18939600;0.075
18940500;0.27
18941400;0.375
18942300;0.683
18943200;1.073
18944100;1.41
18945000;1.913
18945900;2.475
18946800;2.91
18947700;3.428
18948600;4.718
18949500;6.008
18950400;5.295
18951300;5.738
18952200;9.915
18953100;7.89
18954000;10.11
18954900;12.825
18955800;17.445
18956700;24.383
18957600;15.12
18958500;17.663
18959400;19.605
18960300;14.37
18961200;13.365
18962100;11.595
18963000;19.995
18963900;14.13
18964800;20.115
18965700;19.23
18966600;13.253
18967500;15.728
18968400;31.245
18969300;26.768
18970200;24.728
18971100;25.388
18972000;4.373
18972900;3.105
18973800;1.95
18974700;1.29
18975600;0.428
18976500;0.353
18977400;0.638
18978300;1.98
18979200;3.96
18980100;3.968
18981000;3.3
18981900;2.58
18982800;1.59
18983700;1.178
18984600;1.23
18985500;1.185
18986400;1.11
18987300;1.013
18988200;1.08
18989100;0.563
18990000;0.135
18990900;0
18991800;0
18992700;0
18993600;0
18994500;0
18995400;0
18996300;0
18997200;0
18998100;0
18999000;0
18999900;0
19000800;0
19001700;0
19002600;0
19003500;0
19004400;0
19005300;0
19006200;0
19007100;0
19008000;0
19008900;0
19009800;0
19010700;0
19011600;0
19012500;0
19013400;0
19014300;0
19015200;0
19016100;0
19017000;0
19017900;0
19018800;0
19019700;0
19020600;0
19021500;0
19022400;0
19023300;0
19024200;0
19025100;0
19026000;0.158
19026900;0.593
19027800;1.028
19028700;1.508
19029600;1.838
19030500;2.243
19031400;2.91
19032300;3.893
19033200;4.605
19034100;6.315
19035000;8.138
19035900;9.645
19036800;11.235
19037700;12.758
19038600;14.265
19039500;15.705
19040400;16.62
19041300;18.443
19042200;19.68
19043100;20.745
19044000;21.593
19044900;21.57
19045800;22.763
19046700;24.233
19047600;24.803
19048500;25.35
19049400;26.048
19050300;26.243
19051200;26.558
19052100;26.865
19053000;27.128
19053900;27.165
19054800;27.338
19055700;27.428
19056600;27.435
19057500;27.128
19058400;26.813
19059300;26.265
19060200;25.545
19061100;24.818
19062000;24.12
19062900;23.085
19063800;22.043
19064700;20.933
19065600;19.733
19066500;18.375
19067400;17.438
19068300;16.163
19069200;14.535
19070100;13.545
19071000;13.08
19071900;10.35
19072800;1.808
19073700;0.593
19074600;0.3
19075500;0.015
19076400;0
19077300;0
19078200;0
19079100;0
19080000;0
19080900;0
19081800;0
19082700;0
19083600;0
19084500;0
19085400;0
19086300;0
19087200;0
19088100;0
19089000;0
19089900;0
19090800;0
19091700;0
19092600;0
19093500;0
19094400;0
19095300;0
19096200;0
19097100;0
19098000;0
19098900;0
19099800;0
19100700;0
19101600;0
19102500;0
19103400;0
19104300;0
19105200;0
19106100;0
19107000;0
19107900;0
19108800;0
19109700;0
19110600;0
19111500;0
19112400;0.015
19113300;0.285
19114200;0.683
19115100;1.05
19116000;1.35
19116900;1.845
19117800;2.558
19118700;3.443
19119600;4.635
19120500;5.985
19121400;6.893
19122300;8.753
19123200;10.358
19124100;12.075
19125000;13.433
19125900;14.933
19126800;16.343
19127700;17.79
19128600;19.035
19129500;20.303
